date,store,category,item,sales,theft_event,theft_qty,stock
2024-01-16,Store A,Electronics,Smartwatch,2,False,0,459
2024-01-17,Store A,Electronics,Smartwatch,0,False,0,459
2024-01-18,Store A,Electronics,Smartwatch,4,False,0,455
2024-01-19,Store A,Electronics,Smartwatch,2,False,0,453
2024-01-20,Store A,Electronics,Smartwatch,4,False,0,449
2024-01-21,Store A,Electronics,Smartwatch,4,False,0,445
2024-01-22,Store A,Electronics,Smartwatch,3,False,0,442
2024-01-23,Store A,Electronics,Smartwatch,2,False,0,440
2024-01-24,Store A,Electronics,Smartwatch,3,True,1,436
2024-01-25,Store A,Electronics,Smartwatch,4,False,0,432
2024-01-26,Store A,Electronics,Smartwatch,2,False,0,430
2024-01-27,Store A,Electronics,Smartwatch,4,False,0,426
2024-01-28,Store A,Electronics,Smartwatch,1,False,0,425
2024-01-29,Store A,Electronics,Smartwatch,4,False,0,421
2024-01-30,Store A,Electronics,Smartwatch,6,False,0,415
2024-01-31,Store A,Electronics,Smartwatch,2,False,0,413
2024-02-01,Store A,Electronics,Smartwatch,5,False,0,408
2024-02-02,Store A,Electronics,Smartwatch,2,False,0,406
2024-02-03,Store A,Electronics,Smartwatch,3,False,0,403
2024-02-04,Store A,Electronics,Smartwatch,5,False,0,398
2024-02-05,Store A,Electronics,Smartwatch,4,False,0,394
2024-02-06,Store A,Electronics,Smartwatch,6,False,0,388
2024-02-07,Store A,Electronics,Smartwatch,4,False,0,384
2024-02-08,Store A,Electronics,Smartwatch,4,False,0,380
2024-02-09,Store A,Electronics,Smartwatch,3,False,0,377
2024-02-10,Store A,Electronics,Smartwatch,3,True,1,373
2024-02-11,Store A,Electronics,Smartwatch,3,False,0,370
2024-02-12,Store A,Electronics,Smartwatch,0,False,0,370
2024-02-13,Store A,Electronics,Smartwatch,1,False,0,369
2024-02-14,Store A,Electronics,Smartwatch,5,False,0,364
2024-02-15,Store A,Electronics,Smartwatch,3,False,0,361
2024-02-16,Store A,Electronics,Smartwatch,4,False,0,357
2024-02-17,Store A,Electronics,Smartwatch,4,False,0,353
2024-02-18,Store A,Electronics,Smartwatch,3,False,0,350
2024-02-19,Store A,Electronics,Smartwatch,2,False,0,348
2024-02-20,Store A,Electronics,Smartwatch,0,False,0,348
2024-02-21,Store A,Electronics,Smartwatch,3,False,0,345
2024-02-22,Store A,Electronics,Smartwatch,3,False,0,342
2024-02-23,Store A,Electronics,Smartwatch,5,False,0,337
2024-02-24,Store A,Electronics,Smartwatch,2,False,0,335
2024-02-25,Store A,Electronics,Smartwatch,3,False,0,332
2024-02-26,Store A,Electronics,Smartwatch,4,False,0,328
2024-02-27,Store A,Electronics,Smartwatch,6,True,2,320
2024-02-28,Store A,Electronics,Smartwatch,1,False,0,319
2024-02-29,Store A,Electronics,Smartwatch,5,False,0,314
2024-03-01,Store A,Electronics,Smartwatch,2,False,0,312
2024-03-02,Store A,Electronics,Smartwatch,4,False,0,308
2024-03-03,Store A,Electronics,Smartwatch,7,False,0,301
2024-03-04,Store A,Electronics,Smartwatch,1,False,0,300
2024-03-05,Store A,Electronics,Smartwatch,4,False,0,296
2024-03-06,Store A,Electronics,Smartwatch,1,False,0,295
2024-03-07,Store A,Electronics,Smartwatch,4,False,0,291
2024-03-08,Store A,Electronics,Smartwatch,4,False,0,287
2024-03-09,Store A,Electronics,Smartwatch,4,False,0,283
2024-03-10,Store A,Electronics,Smartwatch,3,False,0,280
2024-03-11,Store A,Electronics,Smartwatch,2,False,0,278
2024-03-12,Store A,Electronics,Smartwatch,0,False,0,278
2024-03-13,Store A,Electronics,Smartwatch,1,False,0,277
2024-03-14,Store A,Electronics,Smartwatch,3,False,0,274
2024-03-15,Store A,Electronics,Smartwatch,0,False,0,274
2024-03-16,Store A,Electronics,Smartwatch,6,True,1,267
2024-03-17,Store A,Electronics,Smartwatch,1,False,0,266
2024-03-18,Store A,Electronics,Smartwatch,2,False,0,264
2024-03-19,Store A,Electronics,Smartwatch,3,False,0,261
2024-03-20,Store A,Electronics,Smartwatch,7,False,0,254
2024-03-21,Store A,Electronics,Smartwatch,1,False,0,253
2024-03-22,Store A,Electronics,Smartwatch,4,False,0,249
2024-03-23,Store A,Electronics,Smartwatch,4,False,0,245
2024-03-24,Store A,Electronics,Smartwatch,4,False,0,241
2024-03-25,Store A,Electronics,Smartwatch,4,False,0,237
2024-03-26,Store A,Electronics,Smartwatch,4,False,0,233
2024-03-27,Store A,Electronics,Smartwatch,1,False,0,232
2024-03-28,Store A,Electronics,Smartwatch,4,False,0,228
2024-03-29,Store A,Electronics,Smartwatch,5,False,0,223
2024-03-30,Store A,Electronics,Smartwatch,3,False,0,220
2024-03-31,Store A,Electronics,Smartwatch,4,True,2,214
2024-01-01,Store A,Electronics,USB Flash Drive,3,True,2,495
2024-01-02,Store A,Electronics,USB Flash Drive,3,False,0,492
2024-01-03,Store A,Electronics,USB Flash Drive,2,False,0,490
2024-01-04,Store A,Electronics,USB Flash Drive,0,False,0,490
2024-01-05,Store A,Electronics,USB Flash Drive,6,False,0,484
2024-01-06,Store A,Electronics,USB Flash Drive,3,False,0,481
2024-01-07,Store A,Electronics,USB Flash Drive,8,False,0,473
2024-01-08,Store A,Electronics,USB Flash Drive,4,False,0,469
2024-01-09,Store A,Electronics,USB Flash Drive,2,False,0,467
2024-01-10,Store A,Electronics,USB Flash Drive,4,False,0,463
2024-01-11,Store A,Electronics,USB Flash Drive,2,False,0,461
2024-01-12,Store A,Electronics,USB Flash Drive,4,False,0,457
2024-01-13,Store A,Electronics,USB Flash Drive,5,False,0,452
2024-01-14,Store A,Electronics,USB Flash Drive,3,False,0,449
2024-01-15,Store A,Electronics,USB Flash Drive,3,False,0,446
2024-01-16,Store A,Electronics,USB Flash Drive,2,False,0,444
2024-01-17,Store A,Electronics,USB Flash Drive,7,False,0,437
2024-01-18,Store A,Electronics,USB Flash Drive,2,False,0,435
2024-01-19,Store A,Electronics,USB Flash Drive,3,False,0,432
2024-01-20,Store A,Electronics,USB Flash Drive,1,False,0,431
2024-01-21,Store A,Electronics,USB Flash Drive,5,False,0,426
2024-01-22,Store A,Electronics,USB Flash Drive,5,False,0,421
2024-01-23,Store A,Electronics,USB Flash Drive,2,False,0,419
2024-01-24,Store A,Electronics,USB Flash Drive,2,False,0,417
2024-01-25,Store A,Electronics,USB Flash Drive,4,False,0,413
2024-01-26,Store A,Electronics,USB Flash Drive,4,False,0,409
2024-01-27,Store A,Electronics,USB Flash Drive,4,False,0,405
2024-01-28,Store A,Electronics,USB Flash Drive,3,False,0,402
2024-01-29,Store A,Electronics,USB Flash Drive,3,False,0,399
2024-01-30,Store A,Electronics,USB Flash Drive,3,False,0,396
2024-01-31,Store A,Electronics,USB Flash Drive,4,False,0,392
2024-02-01,Store A,Electronics,USB Flash Drive,2,False,0,390
2024-02-02,Store A,Electronics,USB Flash Drive,2,False,0,388
2024-02-03,Store A,Electronics,USB Flash Drive,1,False,0,387
2024-02-04,Store A,Electronics,USB Flash Drive,1,False,0,386
2024-02-05,Store A,Electronics,USB Flash Drive,4,False,0,382
2024-02-06,Store A,Electronics,USB Flash Drive,2,False,0,380
2024-02-07,Store A,Electronics,USB Flash Drive,4,False,0,376
2024-02-08,Store A,Electronics,USB Flash Drive,4,False,0,372
2024-02-09,Store A,Electronics,USB Flash Drive,3,True,2,367
2024-02-10,Store A,Electronics,USB Flash Drive,2,False,0,365
2024-02-11,Store A,Electronics,USB Flash Drive,4,False,0,361
2024-02-12,Store A,Electronics,USB Flash Drive,3,False,0,358
2024-02-13,Store A,Electronics,USB Flash Drive,1,False,0,357
2024-02-14,Store A,Electronics,USB Flash Drive,3,False,0,354
2024-02-15,Store A,Electronics,USB Flash Drive,1,False,0,353
2024-02-16,Store A,Electronics,USB Flash Drive,3,False,0,350
2024-02-17,Store A,Electronics,USB Flash Drive,5,False,0,345
2024-02-18,Store A,Electronics,USB Flash Drive,2,False,0,343
2024-02-19,Store A,Electronics,USB Flash Drive,2,False,0,341
2024-02-20,Store A,Electronics,USB Flash Drive,2,False,0,339
2024-02-21,Store A,Electronics,USB Flash Drive,4,False,0,335
2024-02-22,Store A,Electronics,USB Flash Drive,2,False,0,333
2024-02-23,Store A,Electronics,USB Flash Drive,3,False,0,330
2024-02-24,Store A,Electronics,USB Flash Drive,2,False,0,328
2024-02-25,Store A,Electronics,USB Flash Drive,3,True,1,324
2024-02-26,Store A,Electronics,USB Flash Drive,5,False,0,319
2024-02-27,Store A,Electronics,USB Flash Drive,1,False,0,318
2024-02-28,Store A,Electronics,USB Flash Drive,3,False,0,315
2024-02-29,Store A,Electronics,USB Flash Drive,2,False,0,313
2024-03-01,Store A,Electronics,USB Flash Drive,4,False,0,309
2024-03-02,Store A,Electronics,USB Flash Drive,4,False,0,305
2024-03-03,Store A,Electronics,USB Flash Drive,2,False,0,303
2024-03-04,Store A,Electronics,USB Flash Drive,5,False,0,298
2024-03-05,Store A,Electronics,USB Flash Drive,5,False,0,293
2024-03-06,Store A,Electronics,USB Flash Drive,0,False,0,293
2024-03-07,Store A,Electronics,USB Flash Drive,0,False,0,293
2024-03-08,Store A,Electronics,USB Flash Drive,3,False,0,290
2024-03-09,Store A,Electronics,USB Flash Drive,4,False,0,286
2024-03-10,Store A,Electronics,USB Flash Drive,3,False,0,283
2024-03-11,Store A,Electronics,USB Flash Drive,4,False,0,279
2024-03-12,Store A,Electronics,USB Flash Drive,4,False,0,275
2024-03-13,Store A,Electronics,USB Flash Drive,6,False,0,269
2024-03-14,Store A,Electronics,USB Flash Drive,4,False,0,265
2024-03-15,Store A,Electronics,USB Flash Drive,2,False,0,263
2024-03-16,Store A,Electronics,USB Flash Drive,2,False,0,261
2024-03-17,Store A,Electronics,USB Flash Drive,3,True,2,256
2024-03-18,Store A,Electronics,USB Flash Drive,4,False,0,252
2024-03-19,Store A,Electronics,USB Flash Drive,3,False,0,249
2024-03-20,Store A,Electronics,USB Flash Drive,6,False,0,243
2024-03-21,Store A,Electronics,USB Flash Drive,3,False,0,240
2024-03-22,Store A,Electronics,USB Flash Drive,4,False,0,236
2024-03-23,Store A,Electronics,USB Flash Drive,3,False,0,233
2024-03-24,Store A,Electronics,USB Flash Drive,2,False,0,231
2024-03-25,Store A,Electronics,USB Flash Drive,1,False,0,230
2024-03-26,Store A,Electronics,USB Flash Drive,3,False,0,227
2024-03-27,Store A,Electronics,USB Flash Drive,2,False,0,225
2024-03-28,Store A,Electronics,USB Flash Drive,1,False,0,224
2024-03-29,Store A,Electronics,USB Flash Drive,2,False,0,222
2024-03-30,Store A,Electronics,USB Flash Drive,2,False,0,220
2024-03-31,Store A,Electronics,USB Flash Drive,4,False,0,216
2024-01-01,Store A,Electronics,Phone Accessory,2,False,0,498
2024-01-02,Store A,Electronics,Phone Accessory,2,False,0,496
2024-01-03,Store A,Electronics,Phone Accessory,1,False,0,495
2024-01-04,Store A,Electronics,Phone Accessory,4,False,0,491
2024-01-05,Store A,Electronics,Phone Accessory,1,False,0,490
2024-01-06,Store A,Electronics,Phone Accessory,1,False,0,489
2024-01-07,Store A,Electronics,Phone Accessory,3,False,0,486
2024-01-08,Store A,Electronics,Phone Accessory,6,False,0,480
2024-01-09,Store A,Electronics,Phone Accessory,4,False,0,476
2024-01-10,Store A,Electronics,Phone Accessory,3,False,0,473
2024-01-11,Store A,Electronics,Phone Accessory,3,False,0,470
2024-01-12,Store A,Electronics,Phone Accessory,1,False,0,469
2024-01-13,Store A,Electronics,Phone Accessory,4,False,0,465
2024-01-14,Store A,Electronics,Phone Accessory,1,False,0,464
2024-01-15,Store A,Electronics,Phone Accessory,4,False,0,460
2024-01-16,Store A,Electronics,Phone Accessory,2,False,0,458
2024-01-17,Store A,Electronics,Phone Accessory,2,False,0,456
2024-01-18,Store A,Electronics,Phone Accessory,5,False,0,451
2024-01-19,Store A,Electronics,Phone Accessory,3,False,0,448
2024-01-20,Store A,Electronics,Phone Accessory,8,False,0,440
2024-01-21,Store A,Electronics,Phone Accessory,2,False,0,438
2024-01-22,Store A,Electronics,Phone Accessory,2,False,0,436
2024-01-23,Store A,Electronics,Phone Accessory,2,False,0,434
2024-01-24,Store A,Electronics,Phone Accessory,4,False,0,430
2024-01-25,Store A,Electronics,Phone Accessory,4,False,0,426
2024-01-26,Store A,Electronics,Phone Accessory,3,False,0,423
2024-01-27,Store A,Electronics,Phone Accessory,4,False,0,419
2024-01-28,Store A,Electronics,Phone Accessory,2,False,0,417
2024-01-29,Store A,Electronics,Phone Accessory,0,False,0,417
2024-01-30,Store A,Electronics,Phone Accessory,2,False,0,415
2024-01-31,Store A,Electronics,Phone Accessory,8,False,0,407
2024-02-01,Store A,Electronics,Phone Accessory,1,True,1,405
2024-02-02,Store A,Electronics,Phone Accessory,3,False,0,402
2024-02-03,Store A,Electronics,Phone Accessory,4,False,0,398
2024-02-04,Store A,Electronics,Phone Accessory,1,False,0,397
2024-02-05,Store A,Electronics,Phone Accessory,1,False,0,396
2024-02-06,Store A,Electronics,Phone Accessory,3,False,0,393
2024-02-07,Store A,Electronics,Phone Accessory,0,True,1,392
2024-02-08,Store A,Electronics,Phone Accessory,7,False,0,385
2024-02-09,Store A,Electronics,Phone Accessory,5,True,2,378
2024-02-10,Store A,Electronics,Phone Accessory,7,False,0,371
2024-02-11,Store A,Electronics,Phone Accessory,3,False,0,368
2024-02-12,Store A,Electronics,Phone Accessory,2,False,0,366
2024-02-13,Store A,Electronics,Phone Accessory,3,False,0,363
2024-02-14,Store A,Electronics,Phone Accessory,2,False,0,361
2024-02-15,Store A,Electronics,Phone Accessory,0,False,0,361
2024-02-16,Store A,Electronics,Phone Accessory,7,False,0,354
2024-02-17,Store A,Electronics,Phone Accessory,2,False,0,352
2024-02-18,Store A,Electronics,Phone Accessory,2,False,0,350
2024-02-19,Store A,Electronics,Phone Accessory,5,True,2,343
2024-02-20,Store A,Electronics,Phone Accessory,2,False,0,341
2024-02-21,Store A,Electronics,Phone Accessory,1,False,0,340
2024-02-22,Store A,Electronics,Phone Accessory,4,False,0,336
2024-02-23,Store A,Electronics,Phone Accessory,3,True,1,332
2024-02-24,Store A,Electronics,Phone Accessory,3,False,0,329
2024-02-25,Store A,Electronics,Phone Accessory,2,False,0,327
2024-02-26,Store A,Electronics,Phone Accessory,3,False,0,324
2024-02-27,Store A,Electronics,Phone Accessory,1,False,0,323
2024-02-28,Store A,Electronics,Phone Accessory,1,False,0,322
2024-02-29,Store A,Electronics,Phone Accessory,2,True,2,318
2024-03-01,Store A,Electronics,Phone Accessory,2,False,0,316
2024-03-02,Store A,Electronics,Phone Accessory,1,False,0,315
2024-03-03,Store A,Electronics,Phone Accessory,3,False,0,312
2024-03-04,Store A,Electronics,Phone Accessory,2,False,0,310
2024-03-05,Store A,Electronics,Phone Accessory,1,False,0,309
2024-03-06,Store A,Electronics,Phone Accessory,2,False,0,307
2024-03-07,Store A,Electronics,Phone Accessory,6,False,0,301
2024-03-08,Store A,Electronics,Phone Accessory,5,False,0,296
2024-03-09,Store A,Electronics,Phone Accessory,5,False,0,291
2024-03-10,Store A,Electronics,Phone Accessory,2,False,0,289
2024-03-11,Store A,Electronics,Phone Accessory,4,False,0,285
2024-03-12,Store A,Electronics,Phone Accessory,2,False,0,283
2024-03-13,Store A,Electronics,Phone Accessory,2,False,0,281
2024-03-14,Store A,Electronics,Phone Accessory,1,False,0,280
2024-03-15,Store A,Electronics,Phone Accessory,4,False,0,276
2024-03-16,Store A,Electronics,Phone Accessory,2,False,0,274
2024-03-17,Store A,Electronics,Phone Accessory,4,False,0,270
2024-03-18,Store A,Electronics,Phone Accessory,3,False,0,267
2024-03-19,Store A,Electronics,Phone Accessory,4,False,0,263
2024-03-20,Store A,Electronics,Phone Accessory,1,False,0,262
2024-03-21,Store A,Electronics,Phone Accessory,0,False,0,262
2024-03-22,Store A,Electronics,Phone Accessory,1,False,0,261
2024-03-23,Store A,Electronics,Phone Accessory,3,False,0,258
2024-03-24,Store A,Electronics,Phone Accessory,6,False,0,252
2024-03-25,Store A,Electronics,Phone Accessory,2,False,0,250
2024-03-26,Store A,Electronics,Phone Accessory,3,False,0,247
2024-03-27,Store A,Electronics,Phone Accessory,3,False,0,244
2024-03-28,Store A,Electronics,Phone Accessory,2,False,0,242
2024-03-29,Store A,Electronics,Phone Accessory,2,False,0,240
2024-03-30,Store A,Electronics,Phone Accessory,4,False,0,236
2024-03-31,Store A,Electronics,Phone Accessory,4,False,0,232
2024-01-01,Store A,Health & Beauty,Cosmetics,0,False,0,500
2024-01-02,Store A,Health & Beauty,Cosmetics,3,False,0,497
2024-01-03,Store A,Health & Beauty,Cosmetics,6,False,0,491
2024-01-04,Store A,Health & Beauty,Cosmetics,4,True,2,485
2024-01-05,Store A,Health & Beauty,Cosmetics,4,False,0,481
2024-01-06,Store A,Health & Beauty,Cosmetics,1,False,0,480
2024-01-07,Store A,Health & Beauty,Cosmetics,2,True,2,476
2024-01-08,Store A,Health & Beauty,Cosmetics,2,False,0,474
2024-01-09,Store A,Health & Beauty,Cosmetics,2,True,1,471
2024-01-10,Store A,Health & Beauty,Cosmetics,2,False,0,469
2024-01-11,Store A,Health & Beauty,Cosmetics,3,False,0,466
2024-01-12,Store A,Health & Beauty,Cosmetics,3,False,0,463
2024-01-13,Store A,Health & Beauty,Cosmetics,4,False,0,459
2024-01-14,Store A,Health & Beauty,Cosmetics,1,False,0,458
2024-01-15,Store A,Health & Beauty,Cosmetics,6,False,0,452
2024-01-16,Store A,Health & Beauty,Cosmetics,4,False,0,448
2024-01-17,Store A,Health & Beauty,Cosmetics,2,False,0,446
2024-01-18,Store A,Health & Beauty,Cosmetics,0,False,0,446
2024-01-19,Store A,Health & Beauty,Cosmetics,2,False,0,444
2024-01-20,Store A,Health & Beauty,Cosmetics,3,False,0,441
2024-01-21,Store A,Health & Beauty,Cosmetics,2,False,0,439
2024-01-22,Store A,Health & Beauty,Cosmetics,2,False,0,437
2024-01-23,Store A,Health & Beauty,Cosmetics,6,False,0,431
2024-01-24,Store A,Health & Beauty,Cosmetics,3,False,0,428
2024-01-25,Store A,Health & Beauty,Cosmetics,2,False,0,426
2024-01-26,Store A,Health & Beauty,Cosmetics,0,False,0,426
2024-01-27,Store A,Health & Beauty,Cosmetics,3,False,0,423
2024-01-28,Store A,Health & Beauty,Cosmetics,3,False,0,420
2024-01-29,Store A,Health & Beauty,Cosmetics,1,False,0,419
2024-01-30,Store A,Health & Beauty,Cosmetics,2,False,0,417
2024-01-31,Store A,Health & Beauty,Cosmetics,2,False,0,415
2024-02-01,Store A,Health & Beauty,Cosmetics,3,False,0,412
2024-02-02,Store A,Health & Beauty,Cosmetics,2,False,0,410
2024-02-03,Store A,Health & Beauty,Cosmetics,3,False,0,407
2024-02-04,Store A,Health & Beauty,Cosmetics,4,False,0,403
2024-02-05,Store A,Health & Beauty,Cosmetics,1,False,0,402
2024-02-06,Store A,Health & Beauty,Cosmetics,4,False,0,398
2024-02-07,Store A,Health & Beauty,Cosmetics,6,False,0,392
2024-02-08,Store A,Health & Beauty,Cosmetics,2,False,0,390
2024-02-09,Store A,Health & Beauty,Cosmetics,2,False,0,388
2024-02-10,Store A,Health & Beauty,Cosmetics,2,True,1,385
2024-02-11,Store A,Health & Beauty,Cosmetics,7,False,0,378
2024-02-12,Store A,Health & Beauty,Cosmetics,5,False,0,373
2024-02-13,Store A,Health & Beauty,Cosmetics,5,False,0,368
2024-02-14,Store A,Health & Beauty,Cosmetics,3,False,0,365
2024-02-15,Store A,Health & Beauty,Cosmetics,0,False,0,365
2024-02-16,Store A,Health & Beauty,Cosmetics,0,True,2,363
2024-02-17,Store A,Health & Beauty,Cosmetics,2,False,0,361
2024-02-18,Store A,Health & Beauty,Cosmetics,2,False,0,359
2024-02-19,Store A,Health & Beauty,Cosmetics,4,False,0,355
2024-02-20,Store A,Health & Beauty,Cosmetics,2,False,0,353
2024-02-21,Store A,Health & Beauty,Cosmetics,5,False,0,348
2024-02-22,Store A,Health & Beauty,Cosmetics,5,False,0,343
2024-02-23,Store A,Health & Beauty,Cosmetics,2,False,0,341
2024-02-24,Store A,Health & Beauty,Cosmetics,4,False,0,337
2024-02-25,Store A,Health & Beauty,Cosmetics,0,False,0,337
2024-02-26,Store A,Health & Beauty,Cosmetics,2,False,0,335
2024-02-27,Store A,Health & Beauty,Cosmetics,4,False,0,331
2024-02-28,Store A,Health & Beauty,Cosmetics,2,False,0,329
2024-02-29,Store A,Health & Beauty,Cosmetics,3,False,0,326
2024-03-01,Store A,Health & Beauty,Cosmetics,1,False,0,325
2024-03-02,Store A,Health & Beauty,Cosmetics,1,False,0,324
2024-03-03,Store A,Health & Beauty,Cosmetics,1,False,0,323
